cellTime,cell,time,none
ABarppapaa:236,ABarppapaa,236,5737
ABarppapaa:237,ABarppapaa,237,5160
ABarppapaa:238,ABarppapaa,238,5600
ABarppapaa:239,ABarppapaa,239,6392
ABarppapaa:240,ABarppapaa,240,5685
ABarppapap:130,ABarppapap,130,2463
ABarppapap:131,ABarppapap,131,1934
ABarppapap:132,ABarppapap,132,1996
ABarppapap:133,ABarppapap,133,1777
ABarppapap:134,ABarppapap,134,1559
ABarppapap:135,ABarppapap,135,1450
ABarppapap:136,ABarppapap,136,1413
ABarppapap:137,ABarppapap,137,1538
ABarppapap:138,ABarppapap,138,2073
ABarppapap:139,ABarppapap,139,1840
ABarppapap:140,ABarppapap,140,1516
ABarppapap:141,ABarppapap,141,1660
ABarppapap:142,ABarppapap,142,1840
ABarppapap:143,ABarppapap,143,1737
ABarppapap:144,ABarppapap,144,1939
ABarppapap:145,ABarppapap,145,2229
ABarppapap:146,ABarppapap,146,2410
ABarppapap:147,ABarppapap,147,2167
ABarppapap:148,ABarppapap,148,2572
ABarppapap:149,ABarppapap,149,2261
ABarppapap:150,ABarppapap,150,2342
ABarppapap:151,ABarppapap,151,2292
ABarppapap:152,ABarppapap,152,2760
ABarppapap:153,ABarppapap,153,2342
ABarppapap:154,ABarppapap,154,2710
ABarppapap:155,ABarppapap,155,2450
ABarppapap:156,ABarppapap,156,2775
ABarppapap:157,ABarppapap,157,2505
ABarppapap:158,ABarppapap,158,2931
ABarppapap:159,ABarppapap,159,2915
ABarppapap:160,ABarppapap,160,2816
ABarppapap:161,ABarppapap,161,3024
ABarppapap:162,ABarppapap,162,2728
ABarppapap:163,ABarppapap,163,2650
ABarppapap:164,ABarppapap,164,2869
ABarppapap:165,ABarppapap,165,2463
ABarppapap:166,ABarppapap,166,3430
ABarppapap:167,ABarppapap,167,3617
ABarppapap:168,ABarppapap,168,3492
ABarppapap:169,ABarppapap,169,4209
ABarppapap:170,ABarppapap,170,3477
ABarppapap:171,ABarppapap,171,3742
ABarppapap:172,ABarppapap,172,3274
ABarppapap:173,ABarppapap,173,3710
ABarppapap:174,ABarppapap,174,3664
ABarppapap:175,ABarppapap,175,4133
ABarppapap:176,ABarppapap,176,4100
ABarppapap:177,ABarppapap,177,3527
ABarppapap:178,ABarppapap,178,3835
ABarppapap:179,ABarppapap,179,4038
ABarppapap:180,ABarppapap,180,4163
ABarppapap:181,ABarppapap,181,4615
ABarppapap:182,ABarppapap,182,4053
ABarppapap:183,ABarppapap,183,5145
ABarppapap:184,ABarppapap,184,5738
ABarppapap:185,ABarppapap,185,5722
ABarppapap:186,ABarppapap,186,4864
ABarppapap:187,ABarppapap,187,5363
ABarppapap:188,ABarppapap,188,4927
ABarppapap:189,ABarppapap,189,4989
ABarppapap:190,ABarppapap,190,5051
ABarppapap:191,ABarppapap,191,5612
ABarppapap:192,ABarppapap,192,5472
ABarppapap:193,ABarppapap,193,5846
ABarppapap:194,ABarppapap,194,5722
ABarppapap:195,ABarppapap,195,5238
ABarppapap:196,ABarppapap,196,5815
ABarppapap:197,ABarppapap,197,5223
ABarppapap:198,ABarppapap,198,5581
ABarppapap:199,ABarppapap,199,5192
ABarppapap:200,ABarppapap,200,5519
ABarppapap:201,ABarppapap,201,4178
ABarppapap:202,ABarppapap,202,4537
ABarppapap:203,ABarppapap,203,4225
ABarppapap:204,ABarppapap,204,4396
ABarppapap:205,ABarppapap,205,4739
ABarppapap:206,ABarppapap,206,5067
ABarppapap:207,ABarppapap,207,4771
ABarppapap:208,ABarppapap,208,5098
ABarppapap:209,ABarppapap,209,5020
ABarppapap:210,ABarppapap,210,4194
ABarppapap:211,ABarppapap,211,4490
ABarppapap:212,ABarppapap,212,4880
ABarppapap:213,ABarppapap,213,5192
ABarppapap:214,ABarppapap,214,4335
ABarppapap:215,ABarppapap,215,4755
ABarppapap:216,ABarppapap,216,4178
ABarppapap:217,ABarppapap,217,5192
ABarppapap:218,ABarppapap,218,4693
ABarppapap:219,ABarppapap,219,4335
ABarppapap:220,ABarppapap,220,4779
ABarppapap:221,ABarppapap,221,5036
ABarppapap:222,ABarppapap,222,4848
ABarppapap:223,ABarppapap,223,4442
ABarppapap:224,ABarppapap,224,3985
ABarppapap:225,ABarppapap,225,4644
ABarppapap:226,ABarppapap,226,4817
ABarppapap:227,ABarppapap,227,4806
ABarppapap:228,ABarppapap,228,4744
ABarppapap:229,ABarppapap,229,5678
ABarppapap:230,ABarppapap,230,5397
ABarppapap:231,ABarppapap,231,5464
ABarppapap:232,ABarppapap,232,5667
ABarppapap:233,ABarppapap,233,5815
ABarppapap:234,ABarppapap,234,5844
ABarppapap:235,ABarppapap,235,4589
ABarppapap:236,ABarppapap,236,5539
ABarppapap:237,ABarppapap,237,4882
ABarppapap:238,ABarppapap,238,5737
ABarppapap:239,ABarppapap,239,4806
ABarppapap:240,ABarppapap,240,4847
ABarppapp:92,ABarppapp,92,2499
ABarppapp:93,ABarppapp,93,2322
ABarppapp:94,ABarppapp,94,2378
ABarppapp:95,ABarppapp,95,2096
ABarppapp:96,ABarppapp,96,1674
ABarppapp:97,ABarppapp,97,2192
ABarppapp:98,ABarppapp,98,1880
ABarppapp:99,ABarppapp,99,1907
ABarppapp:100,ABarppapp,100,1687
ABarppapp:101,ABarppapp,101,1786
ABarppapp:102,ABarppapp,102,1687
ABarppapp:103,ABarppapp,103,2004
ABarppapp:104,ABarppapp,104,2029
ABarppapp:105,ABarppapp,105,2150
ABarppapp:106,ABarppapp,106,2369
ABarppapp:107,ABarppapp,107,2103
ABarppapp:108,ABarppapp,108,2023
ABarppapp:109,ABarppapp,109,2156
ABarppapp:110,ABarppapp,110,1952
ABarppapp:111,ABarppapp,111,2324
ABarppapp:112,ABarppapp,112,2014
ABarppapp:113,ABarppapp,113,2005
ABarppapp:114,ABarppapp,114,1890
ABarppapp:115,ABarppapp,115,2342
ABarppapp:116,ABarppapp,116,2090
ABarppapp:117,ABarppapp,117,2120
ABarppapp:118,ABarppapp,118,2268
ABarppapp:119,ABarppapp,119,2268
ABarppapp:120,ABarppapp,120,2168
ABarppapp:121,ABarppapp,121,2144
ABarppapp:122,ABarppapp,122,1761
ABarppapp:123,ABarppapp,123,2372
ABarppapp:124,ABarppapp,124,1877
ABarppapp:125,ABarppapp,125,2341
ABarppapp:126,ABarppapp,126,2697
ABarppappa:127,ABarppappa,127,2481
ABarppappa:128,ABarppappa,128,2370
ABarppappa:129,ABarppappa,129,2245
ABarppappa:130,ABarppappa,130,2245
ABarppappa:131,ABarppappa,131,1637
ABarppappa:132,ABarppappa,132,1715
ABarppappa:133,ABarppappa,133,1435
ABarppappa:134,ABarppappa,134,1996
ABarppappa:135,ABarppappa,135,1980
ABarppappa:136,ABarppappa,136,1523
ABarppappa:137,ABarppappa,137,1434
ABarppappa:138,ABarppappa,138,1793
ABarppappa:139,ABarppappa,139,2027
ABarppappa:140,ABarppappa,140,1746
ABarppappa:141,ABarppappa,141,2058
ABarppappa:142,ABarppappa,142,1871
ABarppappa:143,ABarppappa,143,1777
ABarppappa:144,ABarppappa,144,1824
ABarppappa:145,ABarppappa,145,1996
ABarppappa:146,ABarppappa,146,2151
ABarppappa:147,ABarppappa,147,2401
ABarppappa:148,ABarppappa,148,2526
ABarppappa:149,ABarppappa,149,2167
ABarppappa:150,ABarppappa,150,2120
ABarppappa:151,ABarppappa,151,2635
ABarppappa:152,ABarppappa,152,2261
ABarppappa:153,ABarppappa,153,2541
ABarppappa:154,ABarppappa,154,2073
ABarppappa:155,ABarppappa,155,2557
ABarppappa:156,ABarppappa,156,2448
ABarppappa:157,ABarppappa,157,2697
ABarppappa:158,ABarppappa,158,2650
ABarppappa:159,ABarppappa,159,2510
ABarppappa:160,ABarppappa,160,3180
ABarppappa:161,ABarppappa,161,2697
ABarppappa:162,ABarppappa,162,2978
ABarppappa:163,ABarppappa,163,3165
ABarppappa:164,ABarppappa,164,3212
ABarppappa:165,ABarppappa,165,3352
ABarppappa:166,ABarppappa,166,4147
ABarppappa:167,ABarppappa,167,3835
ABarppappa:168,ABarppappa,168,3944
ABarppappa:169,ABarppappa,169,3601
ABarppappa:170,ABarppappa,170,3710
ABarppappa:171,ABarppappa,171,4428
ABarppappa:172,ABarppappa,172,4007
ABarppappa:173,ABarppappa,173,4007
ABarppappa:174,ABarppappa,174,3851
ABarppappa:175,ABarppappa,175,4318
ABarppappa:176,ABarppappa,176,3866
ABarppappa:177,ABarppappa,177,4523
ABarppappa:178,ABarppappa,178,3866
ABarppappa:179,ABarppappa,179,4552
ABarppappa:180,ABarppappa,180,4350
ABarppappa:181,ABarppappa,181,4054
ABarppappa:182,ABarppappa,182,4646
ABarppappa:183,ABarppappa,183,4786
ABarppappa:184,ABarppappa,184,5145
ABarppappa:185,ABarppappa,185,5488
ABarppappa:186,ABarppappa,186,5145
ABarppappa:187,ABarppappa,187,5316
ABarppappa:188,ABarppappa,188,5425
ABarppappa:189,ABarppappa,189,5304
ABarppappa:190,ABarppappa,190,4895
ABarppappa:191,ABarppappa,191,6018
ABarppappa:192,ABarppappa,192,5277
ABarppappa:193,ABarppappa,193,6205
ABarppappa:194,ABarppappa,194,6031
ABarppappa:195,ABarppappa,195,5472
ABarppappa:196,ABarppappa,196,5862
ABarppappa:197,ABarppappa,197,5878
ABarppappa:198,ABarppappa,198,5176
ABarppappa:199,ABarppappa,199,5472
ABarppappa:200,ABarppappa,200,6252
ABarppappa:201,ABarppappa,201,4817
ABarppappa:202,ABarppappa,202,4973
ABarppappa:203,ABarppappa,203,4537
ABarppappa:204,ABarppappa,204,4802
ABarppappa:205,ABarppappa,205,5581
ABarppappa:206,ABarppappa,206,5909
ABarppappa:207,ABarppappa,207,5004
ABarppappa:208,ABarppappa,208,5410
ABarppappa:209,ABarppappa,209,5457
ABarppappa:210,ABarppappa,210,4755
ABarppappa:211,ABarppappa,211,5051
ABarppappa:212,ABarppappa,212,5114
ABarppappa:213,ABarppappa,213,4755
ABarppappa:214,ABarppappa,214,4678
ABarppappa:215,ABarppappa,215,5347
ABarppappa:216,ABarppappa,216,5597
ABarppappa:217,ABarppappa,217,5457
ABarppappa:218,ABarppappa,218,5332
ABarppappa:219,ABarppappa,219,5223
ABarppappa:220,ABarppappa,220,4583
ABarppappa:221,ABarppappa,221,5004
ABarppappa:222,ABarppappa,222,5675
ABarppappa:223,ABarppappa,223,4786
ABarppappa:224,ABarppappa,224,4833
ABarppappa:225,ABarppappa,225,4661
ABarppappa:226,ABarppappa,226,4819
ABarppappa:227,ABarppappa,227,5535
ABarppappa:228,ABarppappa,228,5846
ABarppappa:229,ABarppappa,229,5316
ABarppappa:230,ABarppappa,230,5129
ABarppappa:231,ABarppappa,231,4833
ABarppappa:232,ABarppappa,232,5238
ABarppappa:233,ABarppappa,233,5768
ABarppappa:234,ABarppappa,234,4958
ABarppappa:235,ABarppappa,235,5472
ABarppappa:236,ABarppappa,236,4911
ABarppappa:237,ABarppappa,237,4213
ABarppappa:238,ABarppappa,238,4630
ABarppappa:239,ABarppappa,239,4412
ABarppappa:240,ABarppappa,240,4412
ABarppappp:127,ABarppappp,127,2638
ABarppappp:128,ABarppappp,128,2229
ABarppappp:129,ABarppappp,129,2572
ABarppappp:130,ABarppappp,130,2479
ABarppappp:131,ABarppappp,131,1356
ABarppappp:132,ABarppappp,132,1871
ABarppappp:133,ABarppappp,133,2042
ABarppappp:134,ABarppappp,134,1763
ABarppappp:135,ABarppappp,135,1668
ABarppappp:136,ABarppappp,136,1668
ABarppappp:137,ABarppappp,137,1918
ABarppappp:138,ABarppappp,138,2167
ABarppappp:139,ABarppappp,139,1918
ABarppappp:140,ABarppappp,140,1762
ABarppappp:141,ABarppappp,141,1808
ABarppappp:142,ABarppappp,142,1933
ABarppappp:143,ABarppappp,143,2042
ABarppappp:144,ABarppappp,144,2042
ABarppappp:145,ABarppappp,145,1855
ABarppappp:146,ABarppappp,146,2136
ABarppappp:147,ABarppappp,147,2073
ABarppappp:148,ABarppappp,148,2401
ABarppappp:149,ABarppappp,149,2557
ABarppappp:150,ABarppappp,150,2245
ABarppappp:151,ABarppappp,151,2604
ABarppappp:152,ABarppappp,152,2619
ABarppappp:153,ABarppappp,153,2682
ABarppappp:154,ABarppappp,154,2713
ABarppappp:155,ABarppappp,155,2354
ABarppappp:156,ABarppappp,156,2323
ABarppappp:157,ABarppappp,157,3399
ABarppappp:158,ABarppappp,158,2791
ABarppappp:159,ABarppappp,159,2837
ABarppappp:160,ABarppappp,160,3150
ABarppappp:161,ABarppappp,161,3040
ABarppappp:162,ABarppappp,162,2915
ABarppappp:163,ABarppappp,163,3392
ABarppappp:164,ABarppappp,164,3387
ABarppappp:165,ABarppappp,165,2604
ABarppappp:166,ABarppappp,166,3087
ABarppappp:167,ABarppappp,167,3664
ABarppappp:168,ABarppappp,168,3892
ABarppappp:169,ABarppappp,169,4630
ABarppappp:170,ABarppappp,170,3958
ABarppappp:171,ABarppappp,171,3495
ABarppappp:172,ABarppappp,172,3695
ABarppappp:173,ABarppappp,173,3929
ABarppappp:174,ABarppappp,174,3991
ABarppappp:175,ABarppappp,175,4194
ABarppappp:176,ABarppappp,176,4119
ABarppappp:177,ABarppappp,177,3523
ABarppappp:178,ABarppappp,178,4677
ABarppappp:179,ABarppappp,179,4225
ABarppappp:180,ABarppappp,180,4256
ABarppappp:181,ABarppappp,181,4241
ABarppappp:182,ABarppappp,182,4661
ABarppappp:183,ABarppappp,183,5443
ABarppappp:184,ABarppappp,184,5955
ABarppappp:185,ABarppappp,185,5036
ABarppappp:186,ABarppappp,186,5160
ABarppappp:187,ABarppappp,187,4693
ABarppappp:188,ABarppappp,188,5098
ABarppappp:189,ABarppappp,189,4676
ABarppappp:190,ABarppappp,190,5254
ABarppappp:191,ABarppappp,191,6033
ABarppappp:192,ABarppappp,192,5082
ABarppappp:193,ABarppappp,193,5768
ABarppappp:194,ABarppappp,194,6579
ABarppappp:195,ABarppappp,195,5114
ABarppappp:196,ABarppappp,196,5955
ABarppappp:197,ABarppappp,197,5535
ABarppappp:198,ABarppappp,198,5893
ABarppappp:199,ABarppappp,199,5690
ABarppappp:200,ABarppappp,200,5955
ABarppappp:201,ABarppappp,201,4256
ABarppappp:202,ABarppappp,202,4133
ABarppappp:203,ABarppappp,203,5488
ABarppappp:204,ABarppappp,204,4833
ABarppappp:205,ABarppappp,205,4950
ABarppappp:206,ABarppappp,206,5940
ABarppappp:207,ABarppappp,207,6002
ABarppappp:208,ABarppappp,208,5020
ABarppappp:209,ABarppappp,209,5612
ABarppappp:210,ABarppappp,210,5062
ABarppappp:211,ABarppappp,211,5092
ABarppappp:212,ABarppappp,212,4151
ABarppappp:213,ABarppappp,213,4843
ABarppappp:214,ABarppappp,214,5748
ABarppappp:215,ABarppappp,215,5583
ABarppappp:216,ABarppappp,216,5114
ABarppappp:217,ABarppappp,217,6065
ABarppappp:218,ABarppappp,218,5047
ABarppappp:219,ABarppappp,219,5791
ABarppappp:220,ABarppappp,220,5160
ABarppappp:221,ABarppappp,221,5971
ABarppappp:222,ABarppappp,222,5552
ABarppappp:223,ABarppappp,223,4490
ABarppappp:224,ABarppappp,224,6408
ABarppappp:225,ABarppappp,225,5784
ABarppappp:226,ABarppappp,226,5862
ABarppappp:227,ABarppappp,227,5379
ABarppappp:228,ABarppappp,228,6891
ABarppappp:229,ABarppappp,229,6283
ABarppappp:230,ABarppappp,230,6735
ABarppappp:231,ABarppappp,231,4897
ABarppappp:232,ABarppappp,232,5708
ABarppappp:233,ABarppappp,233,6283
ABarppappp:234,ABarppappp,234,5180
ABarppappp:235,ABarppappp,235,5847
ABarppappp:236,ABarppappp,236,6111
ABarppappp:237,ABarppappp,237,4381
ABarppappp:238,ABarppappp,238,5371
ABarppappp:239,ABarppappp,239,5114
ABarppappp:240,ABarppappp,240,5285
ABarppp:47,ABarppp,47,5183
ABarppp:48,ABarppp,48,3925
ABarppp:49,ABarppp,49,3856
ABarppp:50,ABarppp,50,3336
ABarppp:51,ABarppp,51,3283
ABarppp:52,ABarppp,52,3205
ABarppp:53,ABarppp,53,3323
ABarppp:54,ABarppp,54,3093
ABarppp:55,ABarppp,55,2948
ABarppp:56,ABarppp,56,3027
ABarppp:57,ABarppp,57,2983
ABarppp:58,ABarppp,58,3174
ABarppp:59,ABarppp,59,3106
ABarppp:60,ABarppp,60,3568
ABarppp:61,ABarppp,61,3062
ABarppp:62,ABarppp,62,3222
ABarppp:63,ABarppp,63,3130
ABarppp:64,ABarppp,64,3283
ABarppp:65,ABarppp,65,2998
ABarppp:66,ABarppp,66,3707
ABarpppa:67,ABarpppa,67,2823
ABarpppa:68,ABarpppa,68,2769
ABarpppa:69,ABarpppa,69,2592
ABarpppa:70,ABarpppa,70,2280
ABarpppa:71,ABarpppa,71,2602
ABarpppa:72,ABarpppa,72,2217
ABarpppa:73,ABarpppa,73,2056
ABarpppa:74,ABarpppa,74,2176
ABarpppa:75,ABarpppa,75,2075
ABarpppa:76,ABarpppa,76,2063
ABarpppa:77,ABarpppa,77,2021
ABarpppa:78,ABarpppa,78,1926
ABarpppa:79,ABarpppa,79,2092
ABarpppa:80,ABarpppa,80,2174
ABarpppa:81,ABarpppa,81,2204
ABarpppa:82,ABarpppa,82,2163
ABarpppa:83,ABarpppa,83,2182
ABarpppa:84,ABarpppa,84,2165
ABarpppa:85,ABarpppa,85,2303
ABarpppa:86,ABarpppa,86,2423
ABarpppa:87,ABarpppa,87,2027
ABarpppa:88,ABarpppa,88,2490
ABarpppa:89,ABarpppa,89,2283
ABarpppa:90,ABarpppa,90,2214
ABarpppa:91,ABarpppa,91,2727
ABarpppaa:92,ABarpppaa,92,2669
ABarpppaa:93,ABarpppaa,93,2102
ABarpppaa:94,ABarpppaa,94,2046
ABarpppaa:95,ABarpppaa,95,1914
ABarpppaa:96,ABarpppaa,96,2099
ABarpppaa:97,ABarpppaa,97,1785
ABarpppaa:98,ABarpppaa,98,1566
ABarpppaa:99,ABarpppaa,99,2090
ABarpppaa:100,ABarpppaa,100,1845
ABarpppaa:101,ABarpppaa,101,1885
ABarpppaa:102,ABarpppaa,102,1984
ABarpppaa:103,ABarpppaa,103,2139
ABarpppaa:104,ABarpppaa,104,1941
ABarpppaa:105,ABarpppaa,105,1757
ABarpppaa:106,ABarpppaa,106,1978
ABarpppaa:107,ABarpppaa,107,1996
ABarpppaa:108,ABarpppaa,108,1863
ABarpppaa:109,ABarpppaa,109,1792
ABarpppaa:110,ABarpppaa,110,1792
ABarpppaa:111,ABarpppaa,111,1553
ABarpppaa:112,ABarpppaa,112,1819
ABarpppaa:113,ABarpppaa,113,1721
ABarpppaa:114,ABarpppaa,114,1535
ABarpppaa:115,ABarpppaa,115,1739
ABarpppaa:116,ABarpppaa,116,1528
ABarpppaa:117,ABarpppaa,117,1729
ABarpppaa:118,ABarpppaa,118,2023
ABarpppaa:119,ABarpppaa,119,2087
ABarpppaa:120,ABarpppaa,120,1889
ABarpppaa:121,ABarpppaa,121,1606
ABarpppaa:122,ABarpppaa,122,2165
ABarpppaa:123,ABarpppaa,123,2183
ABarpppaa:124,ABarpppaa,124,1790
ABarpppaa:125,ABarpppaa,125,1898
ABarpppaa:126,ABarpppaa,126,2926
ABarpppaaa:127,ABarpppaaa,127,2296
ABarpppaaa:128,ABarpppaaa,128,2146
ABarpppaaa:129,ABarpppaaa,129,1856
ABarpppaaa:130,ABarpppaaa,130,2394
ABarpppaaa:131,ABarpppaaa,131,1528
ABarpppaaa:132,ABarpppaaa,132,1562
ABarpppaaa:133,ABarpppaaa,133,1512
ABarpppaaa:134,ABarpppaaa,134,1392
ABarpppaaa:135,ABarpppaaa,135,1725
ABarpppaaa:136,ABarpppaaa,136,1497
ABarpppaaa:137,ABarpppaaa,137,1076
ABarpppaaa:138,ABarpppaaa,138,1419
ABarpppaaa:139,ABarpppaaa,139,2130
ABarpppaaa:140,ABarpppaaa,140,1846
ABarpppaaa:141,ABarpppaaa,141,1403
ABarpppaaa:142,ABarpppaaa,142,1547
ABarpppaaa:143,ABarpppaaa,143,1547
ABarpppaaa:144,ABarpppaaa,144,1778
ABarpppaaa:145,ABarpppaaa,145,2013
ABarpppaaa:146,ABarpppaaa,146,1796
ABarpppaaa:147,ABarpppaaa,147,2148
ABarpppaaa:148,ABarpppaaa,148,1815
ABarpppaaa:149,ABarpppaaa,149,1980
ABarpppaaa:150,ABarpppaaa,150,1762
ABarpppaaa:151,ABarpppaaa,151,1840
ABarpppaaa:152,ABarpppaaa,152,2224
ABarpppaaa:153,ABarpppaaa,153,2146
ABarpppaaa:154,ABarpppaaa,154,2276
ABarpppaaa:155,ABarpppaaa,155,2089
ABarpppaaa:156,ABarpppaaa,156,1992
ABarpppaaa:157,ABarpppaaa,157,2224
ABarpppaaa:158,ABarpppaaa,158,2593
ABarpppaaa:159,ABarpppaaa,159,2417
ABarpppaaa:160,ABarpppaaa,160,2870
ABarpppaaa:161,ABarpppaaa,161,2556
ABarpppaaa:162,ABarpppaaa,162,3036
ABarpppaaa:163,ABarpppaaa,163,2416
ABarpppaaa:164,ABarpppaaa,164,3056
ABarpppaaa:165,ABarpppaaa,165,3094
ABarpppaaa:166,ABarpppaaa,166,3655
ABarpppaaa:167,ABarpppaaa,167,2619
ABarpppaaa:168,ABarpppaaa,168,3040
ABarpppaaa:169,ABarpppaaa,169,2619
ABarpppaaa:170,ABarpppaaa,170,3855
ABarpppaaa:171,ABarpppaaa,171,2775
ABarpppaaa:172,ABarpppaaa,172,3071
ABarpppaaa:173,ABarpppaaa,173,2962
ABarpppaaa:174,ABarpppaaa,174,2683
ABarpppaaa:175,ABarpppaaa,175,3165
ABarpppaaa:176,ABarpppaaa,176,3477
ABarpppaaa:177,ABarpppaaa,177,3728
ABarpppaaa:178,ABarpppaaa,178,3307
ABarpppaaa:179,ABarpppaaa,179,3227
ABarpppaaa:180,ABarpppaaa,180,3570
ABarpppaaa:181,ABarpppaaa,181,3648
ABarpppaaa:182,ABarpppaaa,182,3695
ABarpppaaa:183,ABarpppaaa,183,4443
ABarpppaaa:184,ABarpppaaa,184,5600
ABarpppaaa:185,ABarpppaaa,185,4537
ABarpppaaa:186,ABarpppaaa,186,5472
ABarpppaaa:187,ABarpppaaa,187,4085
ABarpppaaa:188,ABarpppaaa,188,3976
ABarpppaaa:189,ABarpppaaa,189,4833
ABarpppaaa:190,ABarpppaaa,190,4474
ABarpppaaa:191,ABarpppaaa,191,5067
ABarpppaaa:192,ABarpppaaa,192,4053
ABarpppaaa:193,ABarpppaaa,193,4786
ABarpppaaa:194,ABarpppaaa,194,4989
ABarpppaaa:195,ABarpppaaa,195,4693
ABarpppaaa:196,ABarpppaaa,196,5316
ABarpppaaa:197,ABarpppaaa,197,4951
ABarpppaaa:198,ABarpppaaa,198,4907
ABarpppaaa:199,ABarpppaaa,199,5163
ABarpppaaa:200,ABarpppaaa,200,4443
ABarpppaaa:201,ABarpppaaa,201,3180
ABarpppaaa:202,ABarpppaaa,202,4241
ABarpppaaa:203,ABarpppaaa,203,4586
ABarpppaaa:204,ABarpppaaa,204,4525
ABarpppaaa:205,ABarpppaaa,205,5377
ABarpppaaa:206,ABarpppaaa,206,6091
ABarpppaaa:207,ABarpppaaa,207,5986
ABarpppaaa:208,ABarpppaaa,208,4599
ABarpppaaa:209,ABarpppaaa,209,5852
ABarpppaaa:210,ABarpppaaa,210,4552
ABarpppaaa:211,ABarpppaaa,211,4662
ABarpppaaa:212,ABarpppaaa,212,4537
ABarpppaaa:213,ABarpppaaa,213,5051
ABarpppaaa:214,ABarpppaaa,214,4739
ABarpppaaa:215,ABarpppaaa,215,4537
ABarpppaaa:216,ABarpppaaa,216,4910
ABarpppaaa:217,ABarpppaaa,217,4564
ABarpppaaa:218,ABarpppaaa,218,5519
ABarpppaaa:219,ABarpppaaa,219,5453
ABarpppaaa:220,ABarpppaaa,220,5019
ABarpppaaa:221,ABarpppaaa,221,5099
ABarpppaaa:222,ABarpppaaa,222,4973
ABarpppaaa:223,ABarpppaaa,223,4661
ABarpppaaa:224,ABarpppaaa,224,5363
ABarpppaaa:225,ABarpppaaa,225,5008
ABarpppaaa:226,ABarpppaaa,226,5907
ABarpppaaa:227,ABarpppaaa,227,5535
ABarpppaaa:228,ABarpppaaa,228,6778
ABarpppaaa:229,ABarpppaaa,229,7872
ABarpppaaa:230,ABarpppaaa,230,5955
ABarpppaaa:231,ABarpppaaa,231,6127
ABarpppaaa:232,ABarpppaaa,232,5457
ABarpppaaa:233,ABarpppaaa,233,6158
ABarpppaaa:234,ABarpppaaa,234,6361
ABarpppaaa:235,ABarpppaaa,235,7638
ABarpppaaa:236,ABarpppaaa,236,6626
ABarpppaaa:237,ABarpppaaa,237,5768
ABarpppaaa:238,ABarpppaaa,238,6283
ABarpppaaa:239,ABarpppaaa,239,6595
ABarpppaaa:240,ABarpppaaa,240,7437
ABarpppaap:127,ABarpppaap,127,2389
ABarpppaap:128,ABarpppaap,128,1992
ABarpppaap:129,ABarpppaap,129,1871
ABarpppaap:130,ABarpppaap,130,1699
ABarpppaap:131,ABarpppaap,131,1122
ABarpppaap:132,ABarpppaap,132,1372
ABarpppaap:133,ABarpppaap,133,1165
ABarpppaap:134,ABarpppaap,134,1307
ABarpppaap:135,ABarpppaap,135,1133
ABarpppaap:136,ABarpppaap,136,1263
ABarpppaap:137,ABarpppaap,137,1325
ABarpppaap:138,ABarpppaap,138,1403
ABarpppaap:139,ABarpppaap,139,1165
ABarpppaap:140,ABarpppaap,140,1403
ABarpppaap:141,ABarpppaap,141,1575
ABarpppaap:142,ABarpppaap,142,1575
ABarpppaap:143,ABarpppaap,143,1376
ABarpppaap:144,ABarpppaap,144,1497
ABarpppaap:145,ABarpppaap,145,1472
ABarpppaap:146,ABarpppaap,146,1637
ABarpppaap:147,ABarpppaap,147,1620
ABarpppaap:148,ABarpppaap,148,2167
ABarpppaap:149,ABarpppaap,149,2089
ABarpppaap:150,ABarpppaap,150,1886
ABarpppaap:151,ABarpppaap,151,1992
ABarpppaap:152,ABarpppaap,152,1971
ABarpppaap:153,ABarpppaap,153,1742
ABarpppaap:154,ABarpppaap,154,2042
ABarpppaap:155,ABarpppaap,155,2058
ABarpppaap:156,ABarpppaap,156,1918
ABarpppaap:157,ABarpppaap,157,2073
ABarpppaap:158,ABarpppaap,158,2463
ABarpppaap:159,ABarpppaap,159,2229
ABarpppaap:160,ABarpppaap,160,1843
ABarpppaap:161,ABarpppaap,161,2183
ABarpppaap:162,ABarpppaap,162,2290
ABarpppaap:163,ABarpppaap,163,2417
ABarpppaap:164,ABarpppaap,164,2590
ABarpppaap:165,ABarpppaap,165,2806
ABarpppaap:166,ABarpppaap,166,3056
ABarpppaap:167,ABarpppaap,167,3960
ABarpppaap:168,ABarpppaap,168,3804
ABarpppaap:169,ABarpppaap,169,3546
ABarpppaap:170,ABarpppaap,170,3134
ABarpppaap:171,ABarpppaap,171,3149
ABarpppaap:172,ABarpppaap,172,3419
ABarpppaap:173,ABarpppaap,173,3756
ABarpppaap:174,ABarpppaap,174,3379
ABarpppaap:175,ABarpppaap,175,3759
ABarpppaap:176,ABarpppaap,176,4147
ABarpppaap:177,ABarpppaap,177,3797
ABarpppaap:178,ABarpppaap,178,3913
ABarpppaap:179,ABarpppaap,179,4537
ABarpppaap:180,ABarpppaap,180,4318
ABarpppaap:181,ABarpppaap,181,4474
ABarpppaap:182,ABarpppaap,182,3991
ABarpppaap:183,ABarpppaap,183,4927
ABarpppaap:184,ABarpppaap,184,5180
ABarpppaap:185,ABarpppaap,185,4778
ABarpppaap:186,ABarpppaap,186,4954
ABarpppaap:187,ABarpppaap,187,4347
ABarpppaap:188,ABarpppaap,188,4721
ABarpppaap:189,ABarpppaap,189,4229
