cellTime,cell,time,blot
ABalpapaapp:188,ABalpapaapp,188,1106
ABalpapaapp:189,ABalpapaapp,189,1303
ABalpapaapp:190,ABalpapaapp,190,1262
ABalpapaapp:191,ABalpapaapp,191,1003
ABalpapaapp:192,ABalpapaapp,192,795
ABalpapaapp:193,ABalpapaapp,193,386
ABalpapaapp:194,ABalpapaapp,194,278
ABalpapaapp:195,ABalpapaapp,195,885
ABalpapaapp:196,ABalpapaapp,196,1588
ABalpapaapp:197,ABalpapaapp,197,777
ABalpapaapp:198,ABalpapaapp,198,1081
ABalpapaapp:199,ABalpapaapp,199,1179
ABalpapaapp:200,ABalpapaapp,200,1664
ABalpapaapp:201,ABalpapaapp,201,994
ABalpapaapp:202,ABalpapaapp,202,1224
ABalpapaapp:203,ABalpapaapp,203,1737
ABalpapap:90,ABalpapap,90,1058
ABalpapap:91,ABalpapap,91,374
ABalpapap:92,ABalpapap,92,601
ABalpapap:93,ABalpapap,93,248
ABalpapap:94,ABalpapap,94,489
ABalpapap:95,ABalpapap,95,272
ABalpapap:96,ABalpapap,96,144
ABalpapap:97,ABalpapap,97,277
ABalpapap:98,ABalpapap,98,167
ABalpapap:99,ABalpapap,99,312
ABalpapap:100,ABalpapap,100,155
ABalpapap:101,ABalpapap,101,226
ABalpapap:102,ABalpapap,102,304
ABalpapap:103,ABalpapap,103,534
ABalpapap:104,ABalpapap,104,248
ABalpapap:105,ABalpapap,105,727
ABalpapap:106,ABalpapap,106,416
ABalpapap:107,ABalpapap,107,641
ABalpapap:108,ABalpapap,108,560
ABalpapap:109,ABalpapap,109,510
ABalpapap:110,ABalpapap,110,356
ABalpapap:111,ABalpapap,111,372
ABalpapap:112,ABalpapap,112,532
ABalpapap:113,ABalpapap,113,237
ABalpapap:114,ABalpapap,114,403
ABalpapap:115,ABalpapap,115,151
ABalpapap:116,ABalpapap,116,181
ABalpapap:117,ABalpapap,117,339
ABalpapap:118,ABalpapap,118,334
ABalpapap:119,ABalpapap,119,555
ABalpapap:120,ABalpapap,120,693
ABalpapapa:121,ABalpapapa,121,822
ABalpapapa:122,ABalpapapa,122,681
ABalpapapa:123,ABalpapapa,123,370
ABalpapapa:124,ABalpapapa,124,9
ABalpapapa:125,ABalpapapa,125,219
ABalpapapa:126,ABalpapapa,126,277
ABalpapapa:127,ABalpapapa,127,486
ABalpapapa:128,ABalpapapa,128,220
ABalpapapa:129,ABalpapapa,129,274
ABalpapapa:130,ABalpapapa,130,353
ABalpapapa:131,ABalpapapa,131,42
ABalpapapa:132,ABalpapapa,132,66
ABalpapapa:133,ABalpapapa,133,235
ABalpapapa:134,ABalpapapa,134,-152
ABalpapapa:135,ABalpapapa,135,246
ABalpapapa:136,ABalpapapa,136,-113
ABalpapapa:137,ABalpapapa,137,-89
ABalpapapa:138,ABalpapapa,138,-1
ABalpapapa:139,ABalpapapa,139,379
ABalpapapa:140,ABalpapapa,140,373
ABalpapapa:141,ABalpapapa,141,155
ABalpapapa:142,ABalpapapa,142,219
ABalpapapa:143,ABalpapapa,143,421
ABalpapapa:144,ABalpapapa,144,-18
ABalpapapa:145,ABalpapapa,145,202
ABalpapapa:146,ABalpapapa,146,120
ABalpapapa:147,ABalpapapa,147,-93
ABalpapapa:148,ABalpapapa,148,203
ABalpapapa:149,ABalpapapa,149,271
ABalpapapa:150,ABalpapapa,150,119
ABalpapapa:151,ABalpapapa,151,-114
ABalpapapa:152,ABalpapapa,152,47
ABalpapapa:153,ABalpapapa,153,211
ABalpapapa:154,ABalpapapa,154,288
ABalpapapa:155,ABalpapapa,155,240
ABalpapapa:156,ABalpapapa,156,80
ABalpapapa:157,ABalpapapa,157,26
ABalpapapa:158,ABalpapapa,158,147
ABalpapapa:159,ABalpapapa,159,264
ABalpapapa:160,ABalpapapa,160,239
ABalpapapa:161,ABalpapapa,161,411
ABalpapapa:162,ABalpapapa,162,126
ABalpapapaa:163,ABalpapapaa,163,356
ABalpapapaa:164,ABalpapapaa,164,-210
ABalpapapaa:165,ABalpapapaa,165,240
ABalpapapaa:166,ABalpapapaa,166,197
ABalpapapaa:167,ABalpapapaa,167,165
ABalpapapaa:168,ABalpapapaa,168,130
ABalpapapaa:169,ABalpapapaa,169,289
ABalpapapaa:170,ABalpapapaa,170,-163
ABalpapapaa:171,ABalpapapaa,171,-147
ABalpapapaa:172,ABalpapapaa,172,-80
ABalpapapaa:173,ABalpapapaa,173,13
ABalpapapaa:174,ABalpapapaa,174,682
ABalpapapaa:175,ABalpapapaa,175,427
ABalpapapaa:176,ABalpapapaa,176,92
ABalpapapaa:177,ABalpapapaa,177,296
ABalpapapaa:178,ABalpapapaa,178,248
ABalpapapaa:179,ABalpapapaa,179,955
ABalpapapaa:180,ABalpapapaa,180,721
ABalpapapaa:181,ABalpapapaa,181,269
ABalpapapaa:182,ABalpapapaa,182,286
ABalpapapaa:183,ABalpapapaa,183,377
ABalpapapaa:184,ABalpapapaa,184,638
ABalpapapaa:185,ABalpapapaa,185,820
ABalpapapaa:186,ABalpapapaa,186,630
ABalpapapaa:187,ABalpapapaa,187,1182
ABalpapapaa:188,ABalpapapaa,188,654
ABalpapapaa:189,ABalpapapaa,189,385
ABalpapapaa:190,ABalpapapaa,190,1068
ABalpapapaa:191,ABalpapapaa,191,923
ABalpapapaa:192,ABalpapapaa,192,600
ABalpapapaa:193,ABalpapapaa,193,747
ABalpapapaa:194,ABalpapapaa,194,1022
ABalpapapaa:195,ABalpapapaa,195,940
ABalpapapaa:196,ABalpapapaa,196,1242
ABalpapapaa:197,ABalpapapaa,197,1268
ABalpapapaa:198,ABalpapapaa,198,1585
ABalpapapaa:199,ABalpapapaa,199,813
ABalpapapaa:200,ABalpapapaa,200,1528
ABalpapapaa:201,ABalpapapaa,201,1188
ABalpapapaa:202,ABalpapapaa,202,1664
ABalpapapaa:203,ABalpapapaa,203,1760
ABalpapapaa:204,ABalpapapaa,204,1088
ABalpapapaa:205,ABalpapapaa,205,1345
ABalpapapaa:206,ABalpapapaa,206,2021
ABalpapapaa:207,ABalpapapaa,207,1917
ABalpapapaa:208,ABalpapapaa,208,2064
ABalpapapaa:209,ABalpapapaa,209,2920
ABalpapapaa:210,ABalpapapaa,210,2705
ABalpapapaa:211,ABalpapapaa,211,1895
ABalpapapaa:212,ABalpapapaa,212,2964
ABalpapapaa:213,ABalpapapaa,213,2265
ABalpapapaa:214,ABalpapapaa,214,2327
ABalpapapaa:215,ABalpapapaa,215,1355
ABalpapapaa:216,ABalpapapaa,216,1881
ABalpapapaa:217,ABalpapapaa,217,2800
ABalpapapaa:218,ABalpapapaa,218,2815
ABalpapapaa:219,ABalpapapaa,219,2672
ABalpapapaa:220,ABalpapapaa,220,2967
ABalpapapaa:221,ABalpapapaa,221,3561
ABalpapapaa:222,ABalpapapaa,222,2434
ABalpapapaa:223,ABalpapapaa,223,2496
ABalpapapaa:224,ABalpapapaa,224,3556
ABalpapapaa:225,ABalpapapaa,225,2752
ABalpapapaa:226,ABalpapapaa,226,3071
ABalpapapaa:227,ABalpapapaa,227,3010
ABalpapapaa:228,ABalpapapaa,228,3491
ABalpapapaa:229,ABalpapapaa,229,3259
ABalpapapaa:230,ABalpapapaa,230,3865
ABalpapapaa:231,ABalpapapaa,231,3539
ABalpapapaa:232,ABalpapapaa,232,3098
ABalpapapaa:233,ABalpapapaa,233,3382
ABalpapapaa:234,ABalpapapaa,234,3752
ABalpapapaa:235,ABalpapapaa,235,2738
ABalpapapaa:236,ABalpapapaa,236,2862
ABalpapapaa:237,ABalpapapaa,237,3458
ABalpapapaa:238,ABalpapapaa,238,3988
ABalpapapaa:239,ABalpapapaa,239,3897
ABalpapapaa:240,ABalpapapaa,240,4124
ABalpapapap:163,ABalpapapap,163,299
ABalpapapap:164,ABalpapapap,164,58
ABalpapapap:165,ABalpapapap,165,180
ABalpapapap:166,ABalpapapap,166,-194
ABalpapapap:167,ABalpapapap,167,-46
ABalpapapap:168,ABalpapapap,168,-162
ABalpapapap:169,ABalpapapap,169,83
ABalpapapap:170,ABalpapapap,170,331
ABalpapapap:171,ABalpapapap,171,-3
ABalpapapap:172,ABalpapapap,172,213
ABalpapapap:173,ABalpapapap,173,377
ABalpapapap:174,ABalpapapap,174,-347
ABalpapapap:175,ABalpapapap,175,-269
ABalpapapap:176,ABalpapapap,176,-246
ABalpapapap:177,ABalpapapap,177,-390
ABalpapapap:178,ABalpapapap,178,-191
ABalpapapap:179,ABalpapapap,179,-215
ABalpapapap:180,ABalpapapap,180,634
ABalpapapap:181,ABalpapapap,181,30
ABalpapapap:182,ABalpapapap,182,-79
ABalpapapap:183,ABalpapapap,183,-128
ABalpapapap:184,ABalpapapap,184,69
ABalpapapap:185,ABalpapapap,185,-180
ABalpapapap:186,ABalpapapap,186,-41
ABalpapapap:187,ABalpapapap,187,15
ABalpapapap:188,ABalpapapap,188,-127
ABalpapapap:189,ABalpapapap,189,-192
ABalpapapap:190,ABalpapapap,190,200
ABalpapapap:191,ABalpapapap,191,96
ABalpapapap:192,ABalpapapap,192,-113
ABalpapapap:193,ABalpapapap,193,69
ABalpapapap:194,ABalpapapap,194,149
ABalpapapap:195,ABalpapapap,195,-269
ABalpapapap:196,ABalpapapap,196,47
ABalpapapap:197,ABalpapapap,197,-201
ABalpapapap:198,ABalpapapap,198,-124
ABalpapapap:199,ABalpapapap,199,-347
ABalpapapap:200,ABalpapapap,200,299
ABalpapapap:201,ABalpapapap,201,-120
ABalpapapap:202,ABalpapapap,202,-13
ABalpapapap:203,ABalpapapap,203,-70
ABalpapapap:204,ABalpapapap,204,-108
ABalpapapap:205,ABalpapapap,205,-36
ABalpapapap:206,ABalpapapap,206,-77
ABalpapapap:207,ABalpapapap,207,147
ABalpapapap:208,ABalpapapap,208,56
ABalpapapap:209,ABalpapapap,209,131
ABalpapapap:210,ABalpapapap,210,-70
ABalpapapap:211,ABalpapapap,211,-66
ABalpapapap:212,ABalpapapap,212,103
ABalpapapap:213,ABalpapapap,213,-81
ABalpapapap:214,ABalpapapap,214,39
ABalpapapap:215,ABalpapapap,215,222
ABalpapapap:216,ABalpapapap,216,223
ABalpapapap:217,ABalpapapap,217,315
ABalpapapap:218,ABalpapapap,218,379
ABalpapapap:219,ABalpapapap,219,212
ABalpapapap:220,ABalpapapap,220,200
ABalpapapap:221,ABalpapapap,221,64
ABalpapapap:222,ABalpapapap,222,532
ABalpapapap:223,ABalpapapap,223,-29
ABalpapapap:224,ABalpapapap,224,150
ABalpapapap:225,ABalpapapap,225,293
ABalpapapap:226,ABalpapapap,226,-78
ABalpapapap:227,ABalpapapap,227,-112
ABalpapapap:228,ABalpapapap,228,100
ABalpapapap:229,ABalpapapap,229,126
ABalpapapap:230,ABalpapapap,230,176
ABalpapapap:231,ABalpapapap,231,355
ABalpapapap:232,ABalpapapap,232,39
ABalpapapap:233,ABalpapapap,233,232
ABalpapapap:234,ABalpapapap,234,210
ABalpapapapa:235,ABalpapapapa,235,-40
ABalpapapapa:236,ABalpapapapa,236,858
ABalpapapapa:237,ABalpapapapa,237,324
ABalpapapapa:238,ABalpapapapa,238,208
ABalpapapapa:239,ABalpapapapa,239,289
ABalpapapapa:240,ABalpapapapa,240,-126
ABalpapapapp:235,ABalpapapapp,235,-239
ABalpapapapp:236,ABalpapapapp,236,-223
ABalpapapapp:237,ABalpapapapp,237,-236
ABalpapapapp:238,ABalpapapapp,238,277
ABalpapapapp:239,ABalpapapapp,239,-166
ABalpapapapp:240,ABalpapapapp,240,16
ABalpapapp:121,ABalpapapp,121,209
ABalpapapp:122,ABalpapapp,122,883
ABalpapapp:123,ABalpapapp,123,188
ABalpapapp:124,ABalpapapp,124,330
ABalpapapp:125,ABalpapapp,125,444
ABalpapapp:126,ABalpapapp,126,224
ABalpapapp:127,ABalpapapp,127,498
ABalpapapp:128,ABalpapapp,128,259
ABalpapapp:129,ABalpapapp,129,469
ABalpapapp:130,ABalpapapp,130,499
ABalpapapp:131,ABalpapapp,131,347
ABalpapapp:132,ABalpapapp,132,229
ABalpapapp:133,ABalpapapp,133,432
ABalpapapp:134,ABalpapapp,134,197
ABalpapapp:135,ABalpapapp,135,471
ABalpapapp:136,ABalpapapp,136,403
ABalpapapp:137,ABalpapapp,137,468
ABalpapapp:138,ABalpapapp,138,355
ABalpapapp:139,ABalpapapp,139,324
ABalpapapp:140,ABalpapapp,140,335
ABalpapapp:141,ABalpapapp,141,157
ABalpapapp:142,ABalpapapp,142,-168
ABalpapapp:143,ABalpapapp,143,-7
ABalpapapp:144,ABalpapapp,144,-169
ABalpapapp:145,ABalpapapp,145,75
ABalpapapp:146,ABalpapapp,146,53
ABalpapapp:147,ABalpapapp,147,484
ABalpapapp:148,ABalpapapp,148,833
ABalpapapp:149,ABalpapapp,149,249
ABalpapapp:150,ABalpapapp,150,320
ABalpapapp:151,ABalpapapp,151,425
ABalpapapp:152,ABalpapapp,152,449
ABalpapapp:153,ABalpapapp,153,453
ABalpapapp:154,ABalpapapp,154,169
ABalpapapp:155,ABalpapapp,155,202
ABalpapapp:156,ABalpapapp,156,336
ABalpapapp:157,ABalpapapp,157,100
ABalpapapp:158,ABalpapapp,158,252
ABalpapapp:159,ABalpapapp,159,488
ABalpapapp:160,ABalpapapp,160,161
ABalpapapp:161,ABalpapapp,161,57
ABalpapapp:162,ABalpapapp,162,-83
ABalpapapp:163,ABalpapapp,163,-144
ABalpapapp:164,ABalpapapp,164,124
ABalpapapp:165,ABalpapapp,165,531
ABalpapapp:166,ABalpapapp,166,317
ABalpapapp:167,ABalpapapp,167,309
ABalpapappa:168,ABalpapappa,168,111
ABalpapappa:169,ABalpapappa,169,281
ABalpapappa:170,ABalpapappa,170,-121
ABalpapappa:171,ABalpapappa,171,118
ABalpapappa:172,ABalpapappa,172,-88
ABalpapappa:173,ABalpapappa,173,158
ABalpapappa:174,ABalpapappa,174,-145
ABalpapappa:175,ABalpapappa,175,-283
ABalpapappa:176,ABalpapappa,176,-11
ABalpapappa:177,ABalpapappa,177,-407
ABalpapappa:178,ABalpapappa,178,-274
ABalpapappa:179,ABalpapappa,179,-439
ABalpapappa:180,ABalpapappa,180,-53
ABalpapappa:181,ABalpapappa,181,247
ABalpapappa:182,ABalpapappa,182,-113
ABalpapappa:183,ABalpapappa,183,-51
ABalpapappa:184,ABalpapappa,184,-330
ABalpapappa:185,ABalpapappa,185,444
ABalpapappa:186,ABalpapappa,186,246
ABalpapappa:187,ABalpapappa,187,362
ABalpapappa:188,ABalpapappa,188,548
ABalpapappa:189,ABalpapappa,189,179
ABalpapappa:190,ABalpapappa,190,109
ABalpapappa:191,ABalpapappa,191,431
ABalpapappa:192,ABalpapappa,192,-193
ABalpapappa:193,ABalpapappa,193,535
ABalpapappa:194,ABalpapappa,194,755
ABalpapappa:195,ABalpapappa,195,935
ABalpapappa:196,ABalpapappa,196,632
ABalpapappa:197,ABalpapappa,197,884
ABalpapappa:198,ABalpapappa,198,493
ABalpapappa:199,ABalpapappa,199,798
ABalpapappa:200,ABalpapappa,200,1006
ABalpapappp:168,ABalpapappp,168,-55
ABalpapappp:169,ABalpapappp,169,-204
ABalpapappp:170,ABalpapappp,170,103
ABalpapappp:171,ABalpapappp,171,-257
ABalpapappp:172,ABalpapappp,172,-291
ABalpapappp:173,ABalpapappp,173,350
ABalpapappp:174,ABalpapappp,174,-31
ABalpapappp:175,ABalpapappp,175,-87
ABalpapappp:176,ABalpapappp,176,-199
ABalpapappp:177,ABalpapappp,177,-143
ABalpapappp:178,ABalpapappp,178,-331
ABalpapappp:179,ABalpapappp,179,-110
ABalpapappp:180,ABalpapappp,180,-200
ABalpapappp:181,ABalpapappp,181,-209
ABalpapappp:182,ABalpapappp,182,65
ABalpapappp:183,ABalpapappp,183,-288
ABalpapappp:184,ABalpapappp,184,-111
ABalpapappp:185,ABalpapappp,185,-61
ABalpapappp:186,ABalpapappp,186,61
ABalpapappp:187,ABalpapappp,187,542
ABalpapappp:188,ABalpapappp,188,509
ABalpapappp:189,ABalpapappp,189,37
ABalpapappp:190,ABalpapappp,190,72
ABalpapappp:191,ABalpapappp,191,183
ABalpapappp:192,ABalpapappp,192,-31
ABalpapappp:193,ABalpapappp,193,99
ABalpapappp:194,ABalpapappp,194,-112
ABalpapappp:195,ABalpapappp,195,510
ABalpapappp:196,ABalpapappp,196,452
ABalpapappp:197,ABalpapappp,197,406
ABalpapappp:198,ABalpapappp,198,260
ABalpapappp:199,ABalpapappp,199,125
ABalpapappp:200,ABalpapappp,200,750
ABalpapappp:201,ABalpapappp,201,504
ABalpapappp:202,ABalpapappp,202,309
ABalpapappp:203,ABalpapappp,203,617
ABalpapappp:204,ABalpapappp,204,244
ABalpapappp:205,ABalpapappp,205,270
ABalpapappp:206,ABalpapappp,206,592
ABalpapappp:207,ABalpapappp,207,495
ABalpapappp:208,ABalpapappp,208,520
ABalpapappp:209,ABalpapappp,209,682
ABalpapappp:210,ABalpapappp,210,744
ABalpapappp:211,ABalpapappp,211,743
ABalpapappp:212,ABalpapappp,212,516
ABalpapappp:213,ABalpapappp,213,615
ABalpapappp:214,ABalpapappp,214,341
ABalpapappp:215,ABalpapappp,215,445
ABalpapappp:216,ABalpapappp,216,126
ABalpapappp:217,ABalpapappp,217,564
ABalpapappp:218,ABalpapappp,218,501
ABalpapappp:219,ABalpapappp,219,1017
ABalpapappp:220,ABalpapappp,220,948
ABalpapappp:221,ABalpapappp,221,798
ABalpapappp:222,ABalpapappp,222,1058
ABalpapappp:223,ABalpapappp,223,944
ABalpapappp:224,ABalpapappp,224,646
ABalpapappp:225,ABalpapappp,225,326
ABalpapappp:226,ABalpapappp,226,738
ABalpapappp:227,ABalpapappp,227,1202
ABalpapappp:228,ABalpapappp,228,1034
ABalpapappp:229,ABalpapappp,229,1710
ABalpapappp:230,ABalpapappp,230,815
ABalpapappp:231,ABalpapappp,231,1615
ABalpapappp:232,ABalpapappp,232,2034
ABalpapappp:233,ABalpapappp,233,1414
ABalpapappp:234,ABalpapappp,234,1468
ABalpapappp:235,ABalpapappp,235,1903
ABalpapappp:236,ABalpapappp,236,1974
ABalpapappp:237,ABalpapappp,237,1257
ABalpapappp:238,ABalpapappp,238,1500
ABalpapappp:239,ABalpapappp,239,2276
ABalpapappp:240,ABalpapappp,240,1217
ABalpapp:65,ABalpapp,65,851
ABalpapp:66,ABalpapp,66,945
ABalpapp:67,ABalpapp,67,847
ABalpapp:68,ABalpapp,68,534
ABalpapp:69,ABalpapp,69,618
ABalpapp:70,ABalpapp,70,527
ABalpapp:71,ABalpapp,71,525
ABalpapp:72,ABalpapp,72,413
ABalpapp:73,ABalpapp,73,549
ABalpapp:74,ABalpapp,74,602
ABalpapp:75,ABalpapp,75,660
ABalpapp:76,ABalpapp,76,576
ABalpapp:77,ABalpapp,77,212
ABalpapp:78,ABalpapp,78,164
ABalpapp:79,ABalpapp,79,332
ABalpapp:80,ABalpapp,80,213
ABalpapp:81,ABalpapp,81,775
ABalpapp:82,ABalpapp,82,524
ABalpapp:83,ABalpapp,83,404
ABalpapp:84,ABalpapp,84,789
ABalpapp:85,ABalpapp,85,747
ABalpapp:86,ABalpapp,86,1283
ABalpapp:87,ABalpapp,87,634
ABalpappa:88,ABalpappa,88,1076
ABalpappa:89,ABalpappa,89,759
ABalpappa:90,ABalpappa,90,681
ABalpappa:91,ABalpappa,91,411
ABalpappa:92,ABalpappa,92,531
ABalpappa:93,ABalpappa,93,309
ABalpappa:94,ABalpappa,94,439
ABalpappa:95,ABalpappa,95,130
ABalpappa:96,ABalpappa,96,494
ABalpappa:97,ABalpappa,97,694
ABalpappa:98,ABalpappa,98,317
ABalpappa:99,ABalpappa,99,493
ABalpappa:100,ABalpappa,100,105
ABalpappa:101,ABalpappa,101,417
ABalpappa:102,ABalpappa,102,696
ABalpappa:103,ABalpappa,103,547
ABalpappa:104,ABalpappa,104,188
ABalpappa:105,ABalpappa,105,314
ABalpappa:106,ABalpappa,106,478
ABalpappa:107,ABalpappa,107,403
ABalpappa:108,ABalpappa,108,649
ABalpappa:109,ABalpappa,109,409
ABalpappa:110,ABalpappa,110,706
ABalpappa:111,ABalpappa,111,842
ABalpappa:112,ABalpappa,112,782
ABalpappa:113,ABalpappa,113,751
ABalpappa:114,ABalpappa,114,947
ABalpappaa:115,ABalpappaa,115,918
ABalpappaa:116,ABalpappaa,116,604
ABalpappaa:117,ABalpappaa,117,271
ABalpappaa:118,ABalpappaa,118,551
ABalpappaa:119,ABalpappaa,119,383
ABalpappaa:120,ABalpappaa,120,395
ABalpappaa:121,ABalpappaa,121,553
ABalpappaa:122,ABalpappaa,122,969
ABalpappaa:123,ABalpappaa,123,998
ABalpappaa:124,ABalpappaa,124,594
ABalpappaa:125,ABalpappaa,125,773
ABalpappaa:126,ABalpappaa,126,533
ABalpappaa:127,ABalpappaa,127,1055
ABalpappaa:128,ABalpappaa,128,291
ABalpappaa:129,ABalpappaa,129,272
ABalpappaa:130,ABalpappaa,130,332
ABalpappaa:131,ABalpappaa,131,482
ABalpappaa:132,ABalpappaa,132,366
ABalpappaa:133,ABalpappaa,133,200
ABalpappaa:134,ABalpappaa,134,637
ABalpappaa:135,ABalpappaa,135,191
ABalpappaa:136,ABalpappaa,136,572
ABalpappaa:137,ABalpappaa,137,405
ABalpappaa:138,ABalpappaa,138,248
ABalpappaa:139,ABalpappaa,139,608
ABalpappaa:140,ABalpappaa,140,521
ABalpappaa:141,ABalpappaa,141,705
ABalpappaa:142,ABalpappaa,142,679
ABalpappaa:143,ABalpappaa,143,960
ABalpappaa:144,ABalpappaa,144,377
ABalpappaa:145,ABalpappaa,145,348
ABalpappaa:146,ABalpappaa,146,891
ABalpappaa:147,ABalpappaa,147,587
ABalpappaa:148,ABalpappaa,148,425
ABalpappaa:149,ABalpappaa,149,635
ABalpappaa:150,ABalpappaa,150,758
ABalpappaa:151,ABalpappaa,151,504
ABalpappaa:152,ABalpappaa,152,415
ABalpappaa:153,ABalpappaa,153,402
ABalpappaa:154,ABalpappaa,154,417
ABalpappaa:155,ABalpappaa,155,350
ABalpappaa:156,ABalpappaa,156,206
ABalpappaa:157,ABalpappaa,157,386
ABalpappaa:158,ABalpappaa,158,102
ABalpappaa:159,ABalpappaa,159,33
ABalpappaa:160,ABalpappaa,160,633
ABalpappaa:161,ABalpappaa,161,180
ABalpappaa:162,ABalpappaa,162,573
ABalpappaa:163,ABalpappaa,163,472
ABalpappaa:164,ABalpappaa,164,603
ABalpappaaa:165,ABalpappaaa,165,490
ABalpappaaa:166,ABalpappaaa,166,778
ABalpappaaa:167,ABalpappaaa,167,675
ABalpappaaa:168,ABalpappaaa,168,462
ABalpappaaa:169,ABalpappaaa,169,628
ABalpappaaa:170,ABalpappaaa,170,707
ABalpappaaa:171,ABalpappaaa,171,896
ABalpappaaa:172,ABalpappaaa,172,772
ABalpappaaa:173,ABalpappaaa,173,791
ABalpappaaa:174,ABalpappaaa,174,894
ABalpappaaa:175,ABalpappaaa,175,594
ABalpappaaa:176,ABalpappaaa,176,407
ABalpappaaa:177,ABalpappaaa,177,390
ABalpappaaa:178,ABalpappaaa,178,581
ABalpappaaa:179,ABalpappaaa,179,514
ABalpappaaa:180,ABalpappaaa,180,75
ABalpappaaa:181,ABalpappaaa,181,775
ABalpappaaa:182,ABalpappaaa,182,357
ABalpappaaa:183,ABalpappaaa,183,598
ABalpappaaa:184,ABalpappaaa,184,857
ABalpappaaa:185,ABalpappaaa,185,1491
ABalpappaaa:186,ABalpappaaa,186,627
ABalpappaaa:187,ABalpappaaa,187,727
ABalpappaaa:188,ABalpappaaa,188,543
ABalpappaaa:189,ABalpappaaa,189,891
ABalpappaap:165,ABalpappaap,165,461
ABalpappaap:166,ABalpappaap,166,462
ABalpappaap:167,ABalpappaap,167,467
ABalpappaap:168,ABalpappaap,168,-140
ABalpappaap:169,ABalpappaap,169,482
ABalpappaap:170,ABalpappaap,170,514
ABalpappaap:171,ABalpappaap,171,286
ABalpappaap:172,ABalpappaap,172,708
ABalpappaap:173,ABalpappaap,173,401
ABalpappaap:174,ABalpappaap,174,330
ABalpappaap:175,ABalpappaap,175,141
ABalpappaap:176,ABalpappaap,176,451
ABalpappaap:177,ABalpappaap,177,234
ABalpappaap:178,ABalpappaap,178,437
ABalpappaap:179,ABalpappaap,179,184
ABalpappaap:180,ABalpappaap,180,238
ABalpappaap:181,ABalpappaap,181,361
ABalpappaap:182,ABalpappaap,182,6
ABalpappaap:183,ABalpappaap,183,178
ABalpappaap:184,ABalpappaap,184,385
ABalpappaap:185,ABalpappaap,185,227
ABalpappaap:186,ABalpappaap,186,635
ABalpappaap:187,ABalpappaap,187,255
ABalpappaap:188,ABalpappaap,188,334
ABalpappaap:189,ABalpappaap,189,179
ABalpappaap:190,ABalpappaap,190,210
ABalpappaap:191,ABalpappaap,191,202
ABalpappaap:192,ABalpappaap,192,938
ABalpappaap:193,ABalpappaap,193,412
ABalpappaap:194,ABalpappaap,194,434
ABalpappaap:195,ABalpappaap,195,-23
ABalpappaap:196,ABalpappaap,196,-177
ABalpappaap:197,ABalpappaap,197,338
ABalpappaap:198,ABalpappaap,198,706
ABalpappaap:199,ABalpappaap,199,197
ABalpappaap:200,ABalpappaap,200,244
ABalpappaap:201,ABalpappaap,201,66
ABalpappaap:202,ABalpappaap,202,113
ABalpappaap:203,ABalpappaap,203,88
ABalpappaap:204,ABalpappaap,204,69
ABalpappaap:205,ABalpappaap,205,436
ABalpappaap:206,ABalpappaap,206,236
ABalpappaap:207,ABalpappaap,207,280
ABalpappaap:208,ABalpappaap,208,374
ABalpappaap:209,ABalpappaap,209,374
ABalpappaap:210,ABalpappaap,210,400
ABalpappaap:211,ABalpappaap,211,205
ABalpappaap:212,ABalpappaap,212,360
ABalpappaap:213,ABalpappaap,213,288
ABalpappaap:214,ABalpappaap,214,346
ABalpappaap:215,ABalpappaap,215,187
ABalpappaap:216,ABalpappaap,216,493
ABalpappaap:217,ABalpappaap,217,340
ABalpappaap:218,ABalpappaap,218,463
ABalpappaap:219,ABalpappaap,219,1228
ABalpappaap:220,ABalpappaap,220,1708
ABalpappaap:221,ABalpappaap,221,1090
ABalpappaap:222,ABalpappaap,222,735
ABalpappaap:223,ABalpappaap,223,1225
ABalpappaap:224,ABalpappaap,224,931
ABalpappaap:225,ABalpappaap,225,307
ABalpappaap:226,ABalpappaap,226,833
ABalpappaap:227,ABalpappaap,227,276
ABalpappaap:228,ABalpappaap,228,664
ABalpappaapa:229,ABalpappaapa,229,282
ABalpappaapa:230,ABalpappaapa,230,124
ABalpappaapa:231,ABalpappaapa,231,350
ABalpappaapa:232,ABalpappaapa,232,417
ABalpappaapa:233,ABalpappaapa,233,277
ABalpappaapa:234,ABalpappaapa,234,471
ABalpappaapa:235,ABalpappaapa,235,280
ABalpappaapa:236,ABalpappaapa,236,611
ABalpappaapa:237,ABalpappaapa,237,471
ABalpappaapa:238,ABalpappaapa,238,124
ABalpappaapa:239,ABalpappaapa,239,650
ABalpappaapa:240,ABalpappaapa,240,584
ABalpappaapp:229,ABalpappaapp,229,854
ABalpappaapp:230,ABalpappaapp,230,-330
ABalpappaapp:231,ABalpappaapp,231,-100
ABalpappaapp:232,ABalpappaapp,232,522
ABalpappaapp:233,ABalpappaapp,233,316
ABalpappaapp:234,ABalpappaapp,234,388
ABalpappaapp:235,ABalpappaapp,235,949
ABalpappaapp:236,ABalpappaapp,236,539
ABalpappaapp:237,ABalpappaapp,237,524
ABalpappaapp:238,ABalpappaapp,238,2292
ABalpappaapp:239,ABalpappaapp,239,2083
ABalpappaapp:240,ABalpappaapp,240,1382
ABalpappap:115,ABalpappap,115,424
ABalpappap:116,ABalpappap,116,658
ABalpappap:117,ABalpappap,117,358
ABalpappap:118,ABalpappap,118,359
